LG1	Marker4069047	68.537
LG1	Marker1003276	68.537
LG1	Marker3964308	68.537
LG1	Marker5420808	68.537
LG1	Marker3917929	68.537
LG1	Marker2022566	68.537
LG1	Marker605505	68.537
LG1	Marker182114	68.537
LG1	Marker4366625	68.537
LG1	Marker4150638	68.537
LG1	Marker1482187	68.537
LG1	Marker4337904	68.537
LG1	Marker2473883	68.537
LG1	Marker1277581	68.537
LG1	Marker2223611	68.537
LG1	Marker774419	68.537
LG1	Marker4081620	68.537
LG1	Marker2850638	68.537
LG1	Marker420870	68.537
LG1	Marker5275218	68.537
LG1	Marker3965059	68.537
LG1	Marker774311	68.537
LG1	Marker624728	68.537
LG1	Marker5273898	68.537
LG1	Marker3731170	68.537
LG1	Marker582233	68.537
LG1	Marker4630881	68.537
LG1	Marker605949	68.537
LG1	Marker4337697	68.537
LG1	Marker4081151	68.537
LG1	Marker1997647	68.537
LG1	Marker4082182	68.537
LG1	Marker5178415	68.537
LG1	Marker4080875	68.537
LG1	Marker582654	69.238
LG1	Marker2865555	69.238
LG1	Marker578839	69.939
LG1	Marker4338569	70.116
LG1	Marker5275135	71.355
LG1	Marker4660817	71.695
LG1	Marker3965103	72.426
LG1	Marker3964491	73.468
LG1	Marker4080614	74.884
LG1	Marker3964935	74.884
LG1	Marker4305329	74.884
LG1	Marker4304775	74.884
LG1	Marker1499553	74.884
LG1	Marker4069536	78.341
LG1	Marker4647195	79.512
LG1	Marker3964260	81.798
LG1	Marker272750	81.798
LG1	Marker3406739	81.805
LG1	Marker4846122	82.63
LG1	Marker2978873	83.195
LG1	Marker2978794	83.195
LG1	Marker4612266	84.677
LG1	Marker4646745	84.975
LG1	Marker1837591	86.707
LG1	Marker1063173	87.729
LG1	Marker1910876	87.729
LG1	Marker1063071	87.729
LG1	Marker5418754	87.729
LG1	Marker3584004	87.872
LG1	Marker1381603	87.872
LG1	Marker5718425	88.561
LG1	Marker1836769	88.561
LG1	Marker1836948	89.394
LG1	Marker323823	89.394
LG1	Marker5810106	90.226
LG1	Marker5761772	90.226
LG1	Marker3414313	90.226
LG1	Marker1866764	93.481
LG1	Marker2036968	95.33
LG1	Marker720391	95.33
LG1	Marker720323	95.33
LG1	Marker1488964	95.876
LG1	Marker4722749	95.876
LG1	Marker1185475	98.699
LG1	Marker903583	98.699
LG1	Marker2037790	98.699
LG1	Marker3992077	98.699
LG1	Marker152257	99.184
LG1	Marker2573959	99.184
LG1	Marker4854509	100.407
LG1	Marker4661773	101.631
LG1	Marker1005763	101.631
LG1	Marker1928684	101.631
LG1	Marker4661832	101.631
LG1	Marker4516619	101.631
LG1	Marker4316251	101.631
LG1	Marker5814902	102.602
LG1	Marker2961987	102.602
LG1	Marker3431468	103.573
LG1	Marker5876702	103.573
LG1	Marker3992270	103.573
LG1	Marker5814806	103.573
LG1	Marker5814740	104.543
LG1	Marker965325	104.543
LG1	Marker4386424	104.543
LG1	Marker1267503	104.543
LG1	Marker441140	104.543
LG1	Marker965899	104.543
LG1	Marker965439	104.543
LG1	Marker1327483	104.543
LG1	Marker4516341	104.543
LG1	Marker3666205	104.543
LG1	Marker4516310	105.13
LG1	Marker2845982	108.271
LG1	Marker393560	109.076
LG1	Marker393410	109.636
LG1	Marker2961316	110.197
LG1	Marker2961371	110.197
LG1	Marker5900011	110.757
LG1	Marker2846214	112.471
LG1	Marker4191444	112.471
LG1	Marker2385949	112.471
LG1	Marker3620743	112.471
LG1	Marker3593671	112.471
LG1	Marker4454061	112.471
LG1	Marker1643335	112.471
LG1	Marker3762451	112.957
LG1	Marker3617782	112.957
LG2	Marker3114062	0
LG2	Marker1381718	0
LG2	Marker633047	0
LG2	Marker2622852	0
LG2	Marker1873105	0
LG2	Marker3932822	4.002
LG2	Marker1967728	4.973
LG2	Marker5874951	4.973
LG2	Marker5054122	4.973
LG2	Marker3932936	5.944
LG2	Marker880561	5.944
LG2	Marker2893061	7.905
LG2	Marker2892973	7.905
LG2	Marker3946729	8.876
LG2	Marker2956971	8.876
LG2	Marker1226270	12.805
LG2	Marker1011700	12.805
LG2	Marker4072676	12.878
LG2	Marker2559886	12.878
LG2	Marker1417744	12.878
LG2	Marker2823372	13.775
LG2	Marker2823513	13.775
LG2	Marker5824871	13.775
LG2	Marker1802609	13.775
LG2	Marker2956916	13.775
LG2	Marker1417671	15.736
LG2	Marker4870892	16.88
LG2	Marker5243813	16.88
LG2	Marker806531	19.851
LG2	Marker4354678	21.709
LG2	Marker877205	22.822
LG2	Marker4053028	22.822
LG2	Marker2258295	22.822
LG2	Marker878153	23.793
LG2	Marker876914	23.793
LG2	Marker876712	23.793
LG2	Marker877644	23.793
LG2	Marker2258633	24.279
LG2	Marker1838213	24.279
LG2	Marker2258662	24.279
LG2	Marker4184064	24.279
LG2	Marker2003870	24.279
LG2	Marker1011479	24.812
LG2	Marker2699905	25.345
LG2	Marker2699525	25.345
LG2	Marker4500726	25.345
LG2	Marker4480568	25.878
LG2	Marker4018402	26.411
LG2	Marker4377703	26.944
LG2	Marker7942	26.944
LG2	Marker2004083	26.944
LG2	Marker4930492	26.944
LG2	Marker5910301	26.944
LG2	Marker708619	29.719
LG2	Marker265759	29.719
LG2	Marker23008	29.719
LG2	Marker5510709	29.719
LG2	Marker4659014	29.719
LG2	Marker643774	31.196
LG2	Marker1695401	32.674
LG2	Marker1695289	33.405
LG2	Marker2661464	33.405
LG2	Marker2415066	34.136
LG2	Marker3138448	34.136
LG2	Marker3205397	34.136
LG2	Marker528702	34.136
LG2	Marker571066	34.136
LG2	Marker5055317	34.136
LG2	Marker5576398	34.136
LG2	Marker3206761	34.136
LG2	Marker1665039	34.622
LG2	Marker127312	35.107
LG2	Marker2688991	35.107
LG2	Marker5326188	35.107
LG2	Marker4309127	35.107
LG2	Marker4020809	35.107
LG2	Marker4308922	35.107
LG2	Marker5677214	35.107
LG2	Marker5356096	35.107
LG2	Marker1966686	35.107
LG2	Marker4021091	35.107
LG2	Marker4395846	35.107
LG2	Marker5295153	35.107
LG2	Marker5355193	35.107
LG2	Marker1057906	35.107
LG2	Marker126844	35.107
LG2	Marker3355745	35.107
LG2	Marker5325969	35.107
LG2	Marker253366	35.107
LG2	Marker4658317	35.107
LG2	Marker5326486	35.107
LG2	Marker4695917	35.107
LG2	Marker5395973	35.107
LG2	Marker2660817	35.107
LG2	Marker3857263	35.107
LG2	Marker3355284	35.593
LG2	Marker2367235	35.593
LG2	Marker5304994	35.593
LG2	Marker3355358	35.593
LG2	Marker4173100	36.078
LG2	Marker5306275	36.078
LG2	Marker4172071	36.078
LG2	Marker1852099	36.078
LG2	Marker3858234	36.078
LG2	Marker5326572	36.078
LG2	Marker5304933	36.078
LG2	Marker5059745	36.564
LG2	Marker5844177	36.564
LG2	Marker4831671	36.564
LG2	Marker4418095	36.564
LG2	Marker2688960	36.564
LG2	Marker5910814	36.564
LG2	Marker2598565	36.564
LG2	Marker321184	36.564
LG2	Marker1270355	36.564
LG2	Marker3749736	37.049
LG2	Marker4444598	37.535
LG2	Marker3402578	38.515
LG2	Marker5741803	38.515
LG2	Marker1357362	38.515
LG2	Marker816528	40.095
LG2	Marker4897273	40.095
LG2	Marker4658879	40.095
LG2	Marker5355624	40.095
LG2	Marker4061893	41.256
LG2	Marker816925	41.256
LG2	Marker4309466	41.256
LG2	Marker816694	41.256
LG2	Marker3356484	41.533
LG2	Marker4061855	42.155
LG2	Marker4624335	43.054
LG2	Marker127372	43.054
LG2	Marker3560741	43.054
LG2	Marker3856895	43.054
LG2	Marker3357642	43.953
LG2	Marker4656152	43.953
LG2	Marker5019851	43.953
LG2	Marker1596216	43.953
LG2	Marker5325920	43.953
LG2	Marker47627	43.953
LG2	Marker375551	43.953
LG2	Marker4833492	43.953
LG2	Marker1790756	43.953
LG2	Marker4658632	43.953
LG2	Marker1357249	44.705
LG2	Marker2727848	44.705
LG2	Marker5659344	44.705
LG2	Marker4977662	44.705
LG2	Marker3857492	44.705
LG2	Marker5208851	44.705
LG2	Marker320830	44.705
LG2	Marker5295165	44.705
LG2	Marker1955463	44.705
LG2	Marker2367769	45.417
LG2	Marker3356815	45.417
LG2	Marker5055143	45.902
LG2	Marker4833786	45.902
LG2	Marker321030	45.902
LG2	Marker3857278	45.902
LG2	Marker570700	45.902
LG2	Marker1217646	45.902
LG2	Marker4624309	45.902
LG2	Marker4897457	45.902
LG2	Marker5036496	45.902
LG2	Marker4970380	46.388
LG2	Marker5074418	46.388
LG2	Marker3357101	46.873
LG2	Marker3356517	47.358
LG2	Marker2628594	47.844
LG2	Marker3138055	47.844
LG2	Marker126588	47.844
LG2	Marker3857767	47.844
LG2	Marker244780	48.654
LG2	Marker5579004	50.29
LG2	Marker4938166	50.29
LG2	Marker5579119	50.29
LG2	Marker264461	50.29
LG2	Marker5579099	50.29
LG2	Marker1262639	50.29
LG2	Marker5578725	50.29
LG2	Marker4938785	50.29
LG2	Marker3081751	51.271
LG2	Marker604221	51.271
LG2	Marker3081836	51.271
LG2	Marker5891951	53.075
LG2	Marker603574	54.246
LG2	Marker1984757	55.227
LG2	Marker4938139	55.227
LG2	Marker5891703	55.227
LG2	Marker5891388	55.956
LG2	Marker557195	56.685
LG2	Marker1546602	58.159
LG2	Marker2338593	59.012
LG2	Marker4009632	59.012
LG2	Marker5629491	61.604
LG2	Marker1269937	62.535
LG2	Marker4300955	66.256
LG2	Marker5628976	66.983
LG2	Marker67467	68.278
LG2	Marker5862808	69.556
LG2	Marker4826850	70.873
LG2	Marker1574025	72.129
LG2	Marker2094822	72.129
LG2	Marker144725	72.129
LG2	Marker2599749	72.129
LG2	Marker762621	73.764
LG2	Marker504383	73.764
LG2	Marker2277016	75.398
LG2	Marker5234742	77.032
LG2	Marker2277715	77.032
LG2	Marker2277748	77.271
LG2	Marker762660	77.271
LG2	Marker28952	78.666
LG2	Marker28857	78.666
LG2	Marker5235051	78.666
LG2	Marker29003	78.666
LG2	Marker5187514	78.666
LG2	Marker5584681	78.666
LG2	Marker2147661	78.666
LG2	Marker4176590	79.656
LG2	Marker5187685	79.656
LG2	Marker4404614	82.199
LG2	Marker2699184	84.68
LG2	Marker4361739	84.68
LG2	Marker2847767	84.68
LG2	Marker2847131	84.68
LG2	Marker1457537	84.68
LG2	Marker1298758	85.333
LG2	Marker1298672	85.333
LG2	Marker1951569	86.253
LG2	Marker3587755	86.253
LG2	Marker4224546	88.112
LG2	Marker3794033	88.112
LG2	Marker338164	88.112
LG2	Marker2487038	88.913
LG2	Marker1065086	88.913
LG2	Marker59067	88.913
LG2	Marker4419505	89.714
LG2	Marker4093025	89.714
LG2	Marker2340551	90.516
LG2	Marker5508340	91.317
LG2	Marker1436402	92.119
LG2	Marker4419117	92.92
LG2	Marker1436597	92.92
LG2	Marker5481694	92.92
LG2	Marker3708572	93.721
LG2	Marker3675770	94.523
LG2	Marker2874746	94.523
LG2	Marker1915253	94.523
LG2	Marker2731065	94.523
LG2	Marker3709127	94.523
LG2	Marker2557231	94.523
LG2	Marker2557276	94.523
LG2	Marker4273512	94.523
LG2	Marker3887893	94.523
LG2	Marker2629525	94.523
LG2	Marker2556900	94.523
LG2	Marker1646620	94.523
LG2	Marker1732570	94.523
LG2	Marker4273562	94.523
LG2	Marker2719238	94.523
LG2	Marker2863985	94.523
LG2	Marker880719	94.523
LG2	Marker3008920	94.523
LG2	Marker584353	94.523
LG2	Marker3480226	95.494
LG2	Marker5166889	95.494
LG2	Marker1915404	95.494
LG2	Marker2551987	96.465
LG2	Marker4273500	96.465
LG2	Marker3697473	96.465
LG2	Marker2993113	96.465
LG2	Marker1908487	97.435
LG2	Marker685437	97.435
LG2	Marker3392597	97.703
LG2	Marker3887857	100.407
LG3	Marker1387551	0
LG3	Marker5477409	0
LG3	Marker2641730	0.971
LG3	Marker5131730	0.971
LG3	Marker1387487	1.942
LG3	Marker4818988	1.942
LG3	Marker3587918	1.942
LG3	Marker5156258	1.942
LG3	Marker3836675	2.913
LG3	Marker5883771	2.913
LG3	Marker882647	2.913
LG3	Marker1387795	2.913
LG3	Marker3135384	2.913
LG3	Marker1565815	2.913
LG3	Marker5533672	2.913
LG3	Marker1252561	3.641
LG3	Marker706222	3.641
LG3	Marker3018432	3.641
LG3	Marker1387433	3.641
LG3	Marker511880	3.641
LG3	Marker1385219	4.369
LG3	Marker4507005	4.369
LG3	Marker5381178	4.369
LG3	Marker2709134	4.369
LG3	Marker3880134	4.369
LG3	Marker1566052	4.369
LG3	Marker1386534	4.369
LG3	Marker1386910	4.369
LG3	Marker2014992	4.369
LG3	Marker4782558	4.369
LG3	Marker4924407	4.369
LG3	Marker4831802	4.369
LG3	Marker2366917	4.369
LG3	Marker4924462	5.698
LG3	Marker1308156	5.698
LG3	Marker706273	5.698
LG3	Marker5884615	5.698
LG3	Marker5477345	8.381
LG3	Marker5489157	8.381
LG3	Marker4782471	9.445
LG3	Marker3873200	9.445
LG3	Marker4831999	11.005
LG3	Marker882574	11.999
LG3	Marker1100878	12.503
LG3	Marker1510444	12.503
LG3	Marker4782358	12.503
LG3	Marker3588049	13.845
LG3	Marker1478112	13.845
LG3	Marker5097091	13.845
LG3	Marker4539289	13.845
LG3	Marker3588012	13.845
LG3	Marker3512750	14.884
LG3	Marker2513816	15.618
LG3	Marker807563	15.618
LG3	Marker4538314	15.618
LG3	Marker165863	15.618
LG3	Marker2121443	17.3
LG3	Marker3228897	17.3
LG3	Marker3339384	17.968
LG3	Marker2547070	17.968
LG3	Marker309982	17.968
LG3	Marker3229100	17.968
LG3	Marker2122135	21.046
LG3	Marker3329413	21.046
LG3	Marker3329415	21.046
LG3	Marker2121849	21.046
LG3	Marker2121962	21.046
LG3	Marker3305595	22.819
LG3	Marker4567533	22.819
LG3	Marker3305533	22.819
LG3	Marker3306001	27.428
LG3	Marker3889123	30.547
LG3	Marker3546643	31.897
LG3	Marker3546426	33.247
LG3	Marker4650664	33.247
LG3	Marker4240751	34.597
LG3	Marker3704960	38.077
LG3	Marker3704779	38.077
LG3	Marker5238191	38.077
LG3	Marker5439431	38.077
LG3	Marker172245	38.077
LG3	Marker4523595	39.261
LG3	Marker3454324	40.541
LG3	Marker3737	40.541
LG3	Marker1741024	40.541
LG3	Marker5791860	43.068
LG3	Marker1090027	43.068
LG3	Marker1890345	43.068
LG3	Marker694067	43.068
LG3	Marker1089773	43.676
LG3	Marker1090090	43.676
LG3	Marker1368631	43.676
LG3	Marker5791320	44.283
LG3	Marker5045601	44.283
LG3	Marker1400854	44.283
LG3	Marker3913097	44.891
LG3	Marker3864193	44.891
LG3	Marker2289978	45.498
LG3	Marker3092695	45.498
LG3	Marker411191	46.986
LG3	Marker5699724	46.986
LG3	Marker1082352	46.986
LG3	Marker1400684	46.986
LG3	Marker5032318	46.986
LG3	Marker217129	46.986
LG3	Marker1332819	46.986
LG3	Marker2220211	46.986
LG3	Marker163701	46.986
LG3	Marker4381000	46.986
LG3	Marker5791741	46.986
LG3	Marker1400895	46.986
LG3	Marker2769991	46.986
LG3	Marker3042888	46.986
LG3	Marker4935287	46.986
LG3	Marker5319490	46.986
LG3	Marker3335621	47.651
LG3	Marker5319358	48.786
LG3	Marker5043512	48.786
LG3	Marker4935425	48.786
LG3	Marker1228747	48.786
LG3	Marker2786110	48.786
LG3	Marker1082964	49.685
LG3	Marker5241513	50.35
LG3	Marker3145727	50.585
LG3	Marker5045399	50.585
LG3	Marker5032352	50.585
LG3	Marker2219477	52.385
LG3	Marker3146021	52.385
LG3	Marker148255	52.385
LG3	Marker678268	52.385
LG3	Marker820710	52.385
LG3	Marker1890142	52.385
LG3	Marker411076	52.385
LG3	Marker678524	52.385
LG3	Marker2259341	52.385
LG3	Marker4477619	52.385
LG3	Marker5200475	52.385
LG3	Marker1645561	52.385
LG3	Marker148204	52.385
LG3	Marker957942	52.385
LG3	Marker5241767	52.385
LG3	Marker5200382	52.385
LG3	Marker1090050	52.87
LG3	Marker5790932	52.87
LG3	Marker3454358	52.87
LG3	Marker3014193	52.87
LG3	Marker5241855	52.87
LG3	Marker4160959	52.87
LG3	Marker820791	52.87
LG3	Marker5032422	52.87
LG3	Marker3643587	53.355
LG3	Marker5233978	53.355
LG3	Marker5790652	53.355
LG3	Marker1314113	53.355
LG3	Marker3014455	54.336
LG3	Marker4627167	54.336
LG3	Marker3067863	54.336
LG3	Marker1645745	54.336
LG3	Marker2220488	54.336
LG3	Marker3146208	54.336
LG3	Marker5233675	54.336
LG3	Marker3136717	54.336
LG3	Marker1520444	55.207
LG3	Marker4878449	55.207
LG3	Marker1685125	55.207
LG3	Marker5800268	55.207
LG3	Marker3913377	55.207
LG3	Marker2258980	55.207
LG3	Marker4541623	55.432
LG3	Marker5086067	55.432
LG3	Marker830081	55.432
LG3	Marker1627666	55.432
LG3	Marker3633579	55.432
LG3	Marker109506	55.432
LG3	Marker2264000	55.432
LG3	Marker2796680	55.432
LG3	Marker4736622	56.078
LG3	Marker1275343	56.078
LG3	Marker4978262	56.078
LG3	Marker1368487	56.078
LG3	Marker1368777	56.078
LG3	Marker4903761	56.078
LG3	Marker3435869	57.647
LG3	Marker3848224	57.647
LG3	Marker3967405	58.744
LG3	Marker5085961	58.744
LG3	Marker5085436	58.744
LG3	Marker5085582	58.744
LG3	Marker4874488	58.744
LG3	Marker5408537	59.405
LG3	Marker1481475	59.405
LG3	Marker2808180	60.571
LG3	Marker109780	60.571
LG3	Marker546824	60.571
LG3	Marker5085936	60.571
LG3	Marker2206501	60.571
LG3	Marker1688865	60.571
LG3	Marker109338	60.571
LG3	Marker2278537	60.571
LG3	Marker837320	62.13
LG3	Marker1627463	62.791
LG3	Marker5507966	64.126
LG3	Marker2590338	64.126
LG3	Marker2784217	65.461
LG3	Marker3361879	66.122
LG3	Marker2784256	66.122
LG3	Marker2783609	66.122
LG3	Marker3034520	66.783
LG3	Marker1780497	66.783
LG3	Marker3499121	66.783
LG3	Marker3780202	66.783
LG3	Marker5646865	67.444
LG3	Marker4238587	67.444
LG3	Marker4238762	68.105
LG3	Marker889270	68.105
LG3	Marker4238546	68.105
LG3	Marker4170826	68.591
LG3	Marker2435302	69.076
LG3	Marker5075739	69.076
LG3	Marker5075640	69.562
LG3	Marker4749680	70.758
LG3	Marker5041350	72.536
LG3	Marker4949417	72.536
LG3	Marker4068336	75.536
LG3	Marker880838	75.536
LG3	Marker314570	76.516
LG3	Marker3257008	76.516
LG3	Marker3973400	80.064
LG3	Marker4668862	83.55
LG3	Marker3899359	84.531
LG3	Marker3899322	84.531
LG3	Marker3667754	84.531
LG3	Marker492818	86.51
LG3	Marker727844	86.51
LG3	Marker5041597	86.785
LG3	Marker766686	86.785
LG3	Marker867922	86.785
LG3	Marker4451150	87.747
LG3	Marker155852	87.747
LG3	Marker155196	88.709
LG3	Marker2829879	88.709
LG3	Marker3973594	88.709
LG3	Marker2902539	89.671
LG3	Marker4111479	91.613
LG3	Marker2910987	91.613
LG3	Marker4801066	91.613
LG3	Marker2910743	91.613
LG3	Marker4255135	96.668
LG3	Marker200244	97.639
LG3	Marker3341722	98.61
LG3	Marker5411458	98.61
LG3	Marker2068903	101.581
LG3	Marker2775095	101.581
LG3	Marker5086622	105.583
LG3	Marker4356168	105.583
LG3	Marker5087092	105.583
LG3	Marker69943	105.583
LG3	Marker4356039	105.583
LG3	Marker70370	105.583
LG3	Marker69732	105.583
LG3	Marker2858283	106.554
LG3	Marker2858337	106.554
LG4	Marker1105726	0
LG4	Marker4669225	0
LG4	Marker2217480	0
LG4	Marker1199221	1.821
LG4	Marker1983291	1.959
LG4	Marker4350038	1.959
LG4	Marker2844465	2.93
LG4	Marker4564281	2.93
LG4	Marker3478581	2.93
LG4	Marker2844215	2.93
LG4	Marker2843767	2.93
LG4	Marker5347322	3.415
LG4	Marker3478658	3.415
LG4	Marker2361816	3.415
LG4	Marker1639198	3.415
LG4	Marker4244264	3.9
LG4	Marker2217928	3.9
LG4	Marker2245379	3.9
LG4	Marker728382	3.9
LG4	Marker2626842	3.9
LG4	Marker5832172	3.9
LG4	Marker209909	4.386
LG4	Marker34543	4.386
LG4	Marker572395	4.386
LG4	Marker1199204	4.386
LG4	Marker130303	4.386
LG4	Marker19071	4.929
LG4	Marker2579651	4.929
LG4	Marker4640496	4.929
LG4	Marker3868354	6.025
LG4	Marker2994910	6.025
LG4	Marker3867810	6.025
LG4	Marker3868210	6.025
LG4	Marker3298213	7.685
LG4	Marker3774676	7.685
LG4	Marker3298570	7.685
LG4	Marker427711	8.781
LG4	Marker1336809	9.878
LG4	Marker1462065	9.878
LG4	Marker1463153	10.607
LG4	Marker2112787	10.964
LG4	Marker1499190	11.507
LG4	Marker3172573	12.35
LG4	Marker1760973	13.143
LG4	Marker1052914	13.143
LG4	Marker1052907	13.143
LG4	Marker1463107	13.143
LG4	Marker299156	13.143
LG4	Marker642233	13.686
LG4	Marker1983416	13.686
LG4	Marker501049	16.761
LG4	Marker3395895	19.837
LG4	Marker3411129	19.837
LG4	Marker5755847	19.837
LG4	Marker3739125	19.837
LG4	Marker5268486	20.323
LG4	Marker5269038	20.323
LG4	Marker5268588	20.323
LG4	Marker910868	22.324
LG4	Marker824599	22.324
LG4	Marker1349678	22.324
LG4	Marker873135	22.324
LG4	Marker778890	22.809
LG4	Marker1326312	24.295
LG4	Marker2383016	24.78
LG4	Marker1325312	24.78
LG4	Marker129932	24.78
LG4	Marker1325249	24.78
LG4	Marker3923675	26.741
LG4	Marker5248520	26.741
LG4	Marker308898	26.741
LG4	Marker5269803	26.741
LG4	Marker873249	26.741
LG4	Marker4371291	26.741
LG4	Marker4371160	26.741
LG4	Marker129272	26.741
LG4	Marker3396004	26.741
LG4	Marker1325332	27.371
LG4	Marker5248565	27.371
LG4	Marker3261824	28.001
LG4	Marker462544	28.001
LG4	Marker3035856	28.001
LG4	Marker4476826	28.001
LG4	Marker1345768	28.001
LG4	Marker2201005	28.001
LG4	Marker3037190	28.001
LG4	Marker2140172	28.001
LG4	Marker5409110	28.001
LG4	Marker3037322	28.001
LG4	Marker5312238	28.001
LG4	Marker2200798	28.001
